   3.6632613554121049E-002  -2.0737517930273827E-002
   5.7284850866611697E-002  -2.5940504470828386E-002
  -1.1640273534416323E-002  -1.9749022340614125E-002
   1.3445957779517605E-002  -1.0436618670826495E-002
   5.0906942907398015E-002  -2.3858072562761127E-002
   2.9169080881316103E-002  -1.3956982357400942E-002
  -1.0458621787391681E-002  -1.9122511628003852E-002
   4.7350657075711858E-003   4.3649248662002730E-003
  -3.6892290747162271E-002  -1.9714549577979631E-002
   4.1985121389761487E-002  -1.8275909480560040E-002
   1.9243969781070763E-004  -7.3575786623778254E-003
  -4.9489205962125651E-002  -2.3817917925410156E-002
   1.1771196816326907E-002   4.2285334388121451E-003
  -4.3788071733016388E-004   5.1028483480152270E-003
  -3.7439773364172826E-002  -2.1583698310935394E-002
   2.1888880311258990E-002  -1.8999484216287228E-002
  -4.9254176695769120E-002  -2.1178565388719962E-002
   3.7970421864993359E-002  -1.9718668530540294E-002
  -2.8338194120054283E-002  -2.1088661774036021E-002
  -6.5471962342985718E-003   4.6891294970106984E-003
  -2.2683517468378364E-002  -1.2175281708347132E-002
  -5.9450239018161918E-003   4.0805523288293009E-003
  -1.7962366165394678E-002  -5.8527206466596109E-003
  -3.9848333478000569E-002  -1.4387044341923628E-002
   2.7502322337349894E-002  -1.5412704633927299E-002
   4.5588564935088324E-002  -1.9130588138187601E-002
  -5.0884783521786811E-002  -2.0858383522263955E-002
   5.7517527645198310E-002  -2.5373811843645601E-002
  -1.9299666469594801E-002  -1.3825285851552875E-002
   1.0680181029346477E-002   5.0832354148533637E-003
  -4.8301147763841035E-002  -2.2726772442886262E-002
  -3.1753684741272867E-002  -1.9460623061913606E-002
   2.1590118251232082E-003  -6.2475860857661640E-004
  -1.9558583435731164E-002  -1.8013175342239233E-002
  -1.6103751218779577E-002  -1.2266123479635014E-002
  -4.1455515266637058E-002  -2.1781245062662970E-002
   3.7490739959446504E-002  -1.9551451001678207E-002
   6.5279075639887978E-003  -5.5361433947024707E-003
   8.7315799950745607E-003  -7.3700345534746178E-003
  -3.4943944297677304E-002  -2.1848867130817570E-002
   1.5737900388155736E-002  -1.0092570160818017E-002
  -3.8376190190311521E-002  -1.8524177267197201E-002
  -5.3000669752569354E-002  -2.6116366988132505E-002
   4.0948086211912579E-002  -1.9718194693023230E-002
  -2.6323043594297213E-002  -1.3205341563723529E-002
   1.6110139695422104E-002  -1.2158904962257085E-002
   5.2920810966972071E-002  -2.3702279521297224E-002
  -7.9307031369974246E-003  -1.6645651922806867E-002
   5.2991131416778137E-002  -2.1440672301181716E-002
  -3.9847119204929143E-002  -1.9541595568415889E-002
   5.5804610169348887E-002  -2.5978390792404969E-002
  -1.0437558518341106E-002  -1.0571732510590844E-002
   5.3519448393828037E-002  -2.5015358897656142E-002
   2.2260111667942534E-002  -1.1360624491223629E-002
   2.0826463174230050E-002  -1.3224662845424933E-002
  -4.7744317834565245E-002  -2.5537718286324340E-002
   5.6550012887195675E-002  -2.8137611058334174E-002
   4.7570044596229238E-002  -2.1636759646283723E-002
  -1.6426992879898905E-002  -1.8407233674527648E-002
   2.9871479940616147E-002  -1.7450947674105714E-002
   1.4895183561729780E-002  -1.9425351838771837E-002
   7.4605562249273338E-004   2.7017491955246514E-003
  -2.5897899315295181E-002  -1.8836251881226059E-002
   5.7845290271172745E-002  -2.6646517494487133E-002
