   0.0000000000000000       -5.1020408163265307E-002
   0.0000000000000000       -5.1020408163265307E-002
   0.0000000000000000       -5.1020408163265307E-002
   0.0000000000000000       -4.8979591836734698E-002
   0.0000000000000000       -4.8979591836734698E-002
   0.0000000000000000       -4.8979591836734698E-002
   0.0000000000000000       -4.6938775510204089E-002
   0.0000000000000000       -4.6938775510204089E-002
   0.0000000000000000       -4.6938775510204082E-002
   0.0000000000000000       -4.4897959183673473E-002
   0.0000000000000000       -4.4897959183673473E-002
   0.0000000000000000       -4.4897959183673466E-002
   0.0000000000000000       -4.2857142857142858E-002
   0.0000000000000000       -4.2857142857142858E-002
   0.0000000000000000       -4.2857142857142858E-002
   0.0000000000000000       -4.0816326530612249E-002
   0.0000000000000000       -4.0816326530612249E-002
   0.0000000000000000       -4.0816326530612249E-002
   0.0000000000000000       -3.8775510204081640E-002
   0.0000000000000000       -3.8775510204081640E-002
   0.0000000000000000       -3.8775510204081633E-002
   0.0000000000000000       -3.6734693877551024E-002
   0.0000000000000000       -3.6734693877551024E-002
   0.0000000000000000       -3.6734693877551017E-002
   0.0000000000000000       -3.4693877551020408E-002
   0.0000000000000000       -3.4693877551020408E-002
   0.0000000000000000       -3.4693877551020408E-002
   0.0000000000000000       -3.2653061224489799E-002
   0.0000000000000000       -3.2653061224489799E-002
   0.0000000000000000       -3.2653061224489799E-002
   0.0000000000000000       -3.0612244897959190E-002
   0.0000000000000000       -3.0612244897959190E-002
   0.0000000000000000       -3.0612244897959183E-002
   0.0000000000000000       -2.8571428571428574E-002
   5.0000000000000000       -2.8571428571428574E-002
   5.0000000000000000       -2.8571428571428567E-002
   5.0000000000000000       -2.6530612244897958E-002
   15.000000000000000       -2.6530612244897958E-002
   15.000000000000000       -2.6530612244897958E-002
   15.000000000000000       -2.4489795918367349E-002
   35.000000000000000       -2.4489795918367349E-002
   35.000000000000000       -2.4489795918367342E-002
   35.000000000000000       -2.2448979591836733E-002
   51.000000000000000       -2.2448979591836733E-002
   51.000000000000000       -2.2448979591836733E-002
   51.000000000000000       -2.0408163265306124E-002
   81.000000000000000       -2.0408163265306124E-002
   81.000000000000000       -2.0408163265306117E-002
   81.000000000000000       -1.8367346938775508E-002
   124.00000000000000       -1.8367346938775508E-002
   124.00000000000000       -1.8367346938775508E-002
   124.00000000000000       -1.6326530612244899E-002
   186.00000000000000       -1.6326530612244899E-002
   186.00000000000000       -1.6326530612244899E-002
   186.00000000000000       -1.4285714285714287E-002
   220.00000000000000       -1.4285714285714287E-002
   220.00000000000000       -1.4285714285714284E-002
   220.00000000000000       -1.2244897959183671E-002
   318.00000000000000       -1.2244897959183671E-002
   318.00000000000000       -1.2244897959183668E-002
   318.00000000000000       -1.0204081632653055E-002
   379.00000000000000       -1.0204081632653055E-002
   379.00000000000000       -1.0204081632653059E-002
   379.00000000000000       -8.1632653061224462E-003
   451.00000000000000       -8.1632653061224462E-003
   451.00000000000000       -8.1632653061224497E-003
   451.00000000000000       -6.1224489795918373E-003
   602.00000000000000       -6.1224489795918373E-003
   602.00000000000000       -6.1224489795918338E-003
   602.00000000000000       -4.0816326530612214E-003
   784.00000000000000       -4.0816326530612214E-003
   784.00000000000000       -4.0816326530612179E-003
   784.00000000000000       -2.0408163265306055E-003
   994.00000000000000       -2.0408163265306055E-003
   994.00000000000000       -2.0408163265306090E-003
   994.00000000000000        3.4694469519536142E-018
   558.00000000000000        3.4694469519536142E-018
   558.00000000000000        0.0000000000000000     
   558.00000000000000        2.0408163265306124E-003
   156.00000000000000        2.0408163265306124E-003
   156.00000000000000        2.0408163265306159E-003
   156.00000000000000        4.0816326530612283E-003
   32.000000000000000        4.0816326530612283E-003
   32.000000000000000        4.0816326530612318E-003
   32.000000000000000        6.1224489795918442E-003
   8.0000000000000000        6.1224489795918442E-003
   8.0000000000000000        6.1224489795918408E-003
   8.0000000000000000        8.1632653061224532E-003
   0.0000000000000000        8.1632653061224532E-003
   0.0000000000000000        8.1632653061224497E-003
   0.0000000000000000        1.0204081632653062E-002
   0.0000000000000000        1.0204081632653062E-002
   0.0000000000000000        1.0204081632653066E-002
